id,name,type,latitude,longitude,capacity,operating_hours,features
null,치키치키 비산점,restaurant,36.119837,128.377327,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨""]}"
null,친구야,bar,36.094577,128.359995,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집""]}"
null,칠일갈비살연탄불구이 공단점,restaurant,36.101305,128.383482,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""갈비""]}"
null,칠칠소돼지막창 비산점,restaurant,36.121888,128.376945,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,카사마차,bar,36.124708,128.347728,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""실내포장마차""]}"
null,카오깽숫싸얌,restaurant,36.092146,128.35894,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""아시아음식"", ""동남아음식"", ""태국음식""]}"
null,칼국시이야기,restaurant,36.119761,128.382337,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,케익하우스밀레,restaurant,36.098953,128.359201,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,코다리조림의명가만나 송정점,restaurant,36.117323,128.346687,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선""]}"
null,코리엔탈깻잎두마리치킨 구미1호점,restaurant,36.097375,128.360034,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨""]}"
null,코사카,restaurant,36.097465,128.359148,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식""]}"
null,코코치요이,restaurant,36.116904,128.344697,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식""]}"
null,코코호도 구미송정점,restaurant,36.121022,128.340863,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리"", ""코코호도""]}"
null,쿠바콜키지바,bar,36.116942,128.341644,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""칵테일바""]}"
null,큰손,restaurant,36.098955,128.360669,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,큰손낙지,restaurant,36.122422,128.379158,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선""]}"
null,큰집막창 공단점,restaurant,36.101321,128.383514,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,큰집막창 비산점,restaurant,36.121654,128.379802,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,타이사왓디,restaurant,36.085152,128.355466,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""아시아음식"", ""동남아음식"", ""태국음식""]}"
null,타코야미,restaurant,36.08773,128.355568,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식""]}"
null,탕화쿵푸마라탕 송정점,restaurant,36.117167,128.340502,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리"", ""탕화쿵푸마라탕""]}"
null,태영생막창 원평점,restaurant,36.123027,128.347189,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,태평반점,restaurant,36.10994,128.378425,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,터줏골,restaurant,36.092301,128.360618,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선""]}"
null,토담,bar,36.110222,128.339505,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""실내포장마차""]}"
null,토리묵집,restaurant,36.082944,128.3521,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,토스트굽는사람들 구미상모점,restaurant,36.088033,128.35717,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""토스트""]}"
null,토토로초밥,restaurant,36.091969,128.360437,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식"", ""초밥,롤""]}"
null,톨톨,restaurant,36.116097,128.346111,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,통불 구미원평점,restaurant,36.123503,128.346326,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,통뼈감자탕 비산점,restaurant,36.121413,128.380049,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""감자탕"", ""통뼈감자탕""]}"
null,투다리 공단점,bar,36.101399,128.384825,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""오뎅바"", ""투다리""]}"
null,투다리 보성점,bar,36.121654,128.382583,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""오뎅바"", ""투다리""]}"
null,투다리 사곡점,bar,36.098747,128.358722,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""오뎅바"", ""투다리""]}"
null,투다리 상모점,bar,36.087894,128.355084,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""오뎅바"", ""투다리""]}"
null,투다리 푸르지오캐슬점,bar,36.121103,128.340613,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""오뎅바"", ""투다리""]}"
null,툼홈,restaurant,36.12415,128.348274,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""아시아음식"", ""동남아음식"", ""태국음식""]}"
null,티키타카 분식,fastfood,36.095419,128.359018,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식""]}"
null,파리바게뜨 구미공단점,restaurant,36.101744,128.384602,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리"", ""파리바게뜨""]}"
null,파리바게뜨 구미듀클라스점,restaurant,36.12132,128.34034,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리"", ""파리바게뜨""]}"
null,파스타입니다 구미사곡형곡점,restaurant,36.100789,128.361245,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""이탈리안"", ""파스타입니다""]}"
null,파슷타애요 구미송정점,restaurant,36.121451,128.344616,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""이탈리안""]}"
null,팔공식육식당,restaurant,36.115823,128.342277,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,팔도갈비,restaurant,36.120824,128.377717,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""갈비""]}"
null,팔도뚝배기,restaurant,36.091691,128.359147,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,페리카나 구미송정점,restaurant,36.115706,128.34044,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""페리카나""]}"
null,포비해 상모점,restaurant,36.088931,128.358371,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""족발,보쌈""]}"
null,포키케이크,restaurant,36.121107,128.342295,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,포항전복해물뚝배기,restaurant,36.123106,128.346216,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""굴,전복""]}"
null,포항회수산,restaurant,36.123074,128.346154,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""회""]}"
null,푸드박스 구미점,restaurant,36.08736,128.358437,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,푸라닭치킨 구미상모사곡점,restaurant,36.094522,128.35868,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""푸라닭치킨""]}"
null,풍국면 스테이더공단호텔점,restaurant,36.109935,128.377388,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국수""]}"
null,피나치공 구미사곡점,restaurant,36.096045,128.359262,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자"", ""피나치공""]}"
null,피나치공 구미송정점,restaurant,36.116426,128.345321,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자"", ""피나치공""]}"
null,피자는 치즈빨 비산점,restaurant,36.121906,128.380092,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자""]}"
null,피자라구,restaurant,36.121435,128.341708,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자""]}"
null,피자마루 구미상모점,restaurant,36.086569,128.355288,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자"", ""피자마루""]}"
null,피자비토랩 남구미점,restaurant,36.088644,128.356623,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자""]}"
null,피자스쿨 구미상모초교점,restaurant,36.089711,128.358606,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자"", ""피자스쿨""]}"
null,피자와썹 구미사곡상모점,restaurant,36.099902,128.358847,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자"", ""피자와썹""]}"
null,하나스시 본점,restaurant,36.121519,128.339926,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식"", ""초밥,롤""]}"
null,하늘산 참숯구이,restaurant,36.116832,128.341772,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,하루엔소쿠 구미공단점,restaurant,36.110493,128.381026,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식"", ""돈까스,우동"", ""하루엔소쿠""]}"
null,하회안동찜닭,restaurant,36.089817,128.356543,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""닭요리""]}"
null,하회찜닭,restaurant,36.112332,128.340431,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""닭요리""]}"
null,학천국수 상모점,restaurant,36.098416,128.357926,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국수""]}"
null,한끼국수,restaurant,36.107531,128.36512,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국수""]}"
null,한끼밥상,restaurant,36.100522,128.385,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,한돈참숯꼬기 비산점,restaurant,36.1221,128.378428,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,한상떡보쌈문어 구미본점,restaurant,36.11748,128.346188,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""족발,보쌈""]}"
null,한양매운탕,restaurant,36.124405,128.382765,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""매운탕,해물탕""]}"
null,한울푸드,cafeteria,36.095276,128.372741,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""구내식당""]}"
null,한입만초밥 구미송정형곡점,restaurant,36.118189,128.342148,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식"", ""초밥,롤""]}"
null,한잔해짠,bar,36.108705,128.341437,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점""]}"
null,한촌설렁탕 구미공단점,restaurant,36.103157,128.38569,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""설렁탕"", ""한촌설렁탕""]}"
null,할매집,restaurant,36.123158,128.361146,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""수제비""]}"
null,할미감성 송정점,restaurant,36.116701,128.34625,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,함박골순대,restaurant,36.098362,128.360163,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""순대""]}"
null,함지박생고기,restaurant,36.125494,128.341816,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,해담,bar,36.086375,128.355323,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""일본식주점""]}"
null,해물촌아구찜,restaurant,36.088072,128.356804,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""아구""]}"
null,해송식당,restaurant,36.124478,128.348013,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,해열제,restaurant,36.116276,128.340548,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,해촌 원평점,restaurant,36.122982,128.347383,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""아구""]}"
null,해피데이 분식,fastfood,36.086023,128.357365,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식""]}"
null,허대구대구통닭 구미 금오시장점,restaurant,36.123439,128.34863,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨""]}"
null,현가네참숯뒷고기 공단점,restaurant,36.100568,128.384884,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,현주식당,restaurant,36.123275,128.361955,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,형곡소백산맥,restaurant,36.108994,128.341125,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,호맥 구미상모점,bar,36.087772,128.355717,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점"", ""호맥""]}"
